OptNumbPar.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.336, Time: 2.030384 s
         17964982 function calls (16789681 primitive calls) in 6.719 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 _data.py:1(<module>)
       11    0.000    0.000    0.000    0.000 interpreter.py:2640(op_STORE_SUBSCR)
      723    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
       67    0.000    0.000    0.000    0.000 results.py:191(__getitem__)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
        4    0.000    0.000    0.000    0.000 inline_closurecall.py:930(_find_iter_range)
        4    0.000    0.000    0.000    0.000 enum.py:1414(_missing_)
        1    0.000    0.000    0.000    0.000 _dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inline_closurecall.py:1(<module>)
        1    0.000    0.000    0.000    0.000 unicode.py:99(identbodychars)
        2    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
      420    0.000    0.000    0.000    0.000 controlflow.py:701(<genexpr>)
      152    0.000    0.000    0.000    0.000 {method 'center' of 'str' objects}
       12    0.000    0.000    0.000    0.000 npyfuncs.py:28(_check_arity_and_homogeneity)
        8    0.000    0.000    0.000    0.000 core.py:4758(__init__)
        1    0.000    0.000    0.000    0.000 image.py:1034(NonUniformImage)
        1    0.000    0.000    0.000    0.000 _coo.py:1(<module>)
      104    0.000    0.000    0.000    0.000 codegen.py:893(_object_getbuffer_hook)
        2    0.000    0.000    0.000    0.000 targetconfig.py:92(__init__)
      267    0.000    0.000    0.000    0.000 types.py:292(__new__)
        2    0.000    0.000    0.000    0.000 npydecl.py:668(generic)
       78    0.000    0.000    0.000    0.000 util.py:111(set_)
       74    0.000    0.000    0.000    0.000 callconv.py:108(init_call_helper)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1671(FigureCanvasBase)
       42    0.000    0.000    0.000    0.000 misc.py:172(__init__)
       16    0.000    0.000    0.000    0.000 byteflow.py:888(op_RAISE_VARARGS)
        1    0.000    0.000    0.000    0.000 c_lexer.py:15(CLexer)
      606    0.000    0.000    0.000    0.000 ir.py:1695(__repr__)
       24    0.000    0.000    0.000    0.000 typeinfer.py:1435(typeof_setitem)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
      402    0.000    0.000    0.000    0.000 {function FreezableDefaultDict.__missing__ at 0x133ab9b20}
      245    0.000    0.000    0.000    0.000 callconv.py:856(get_arguments)
       17    0.000    0.000    0.000    0.000 abstract.py:423(__init__)
        5    0.000    0.000    0.000    0.000 builtins.py:163(<genexpr>)
       46    0.000    0.000    0.000    0.000 enum.py:383(__init__)
      350    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
        2    0.000    0.000    0.000    0.000 pathlib.py:1306(mkdir)
        2    0.000    0.000    0.000    0.000 core.py:3727(_setResultsName)
       38    0.000    0.000    0.000    0.000 ssa.py:201(_make_states)
        1    0.000    0.000    0.000    0.000 context.py:148(meminfo_alloc_aligned)
      527    0.000    0.000    0.000    0.000 values.py:526(_get_reference)
       17    0.000    0.000    0.000    0.000 templates.py:1316(__init__)
      135    0.000    0.000    0.000    0.000 context.py:642(keyfunc)
      170    0.000    0.000    0.000    0.000 textwrap.py:479(predicate)
      160    0.000    0.000    0.000    0.000 shape_base.py:207(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 _norm.py:1(<module>)
        8    0.000    0.000    0.000    0.000 builtins.py:443(bool_sequence)
        1    0.000    0.000    0.000    0.000 ccallback.py:1(<module>)
        4    0.000    0.000    0.000    0.000 npyfuncs.py:1554(np_real_isnan_impl)
       50    0.000    0.000    0.000    0.000 ir.py:1357(insert_before_terminator)
        3    0.000    0.000    0.000    0.000 models.py:767(__init__)
       54    0.000    0.000    0.000    0.000 listdecl.py:102(generic)
      492    0.000    0.000    0.000    0.000 byteflow.py:1830(get_varname)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
      555    0.000    0.000    0.000    0.000 models.py:245(from_data)
        1    0.000    0.000    0.000    0.000 offsetbox.py:208(OffsetBox)
        1    0.000    0.000    0.000    0.000 context.py:162(meminfo_alloc_aligned_unchecked)
        1    0.000    0.000    0.000    0.000 cpu_options.py:1(<module>)
       38    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
       50    0.000    0.000    0.000    0.000 byteflow.py:944(op_END_FOR)
      464    0.000    0.000    0.000    0.000 inspect.py:2878(__init__)
       78    0.000    0.000    0.000    0.000 consts.py:18(__init__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
        1    0.000    0.000    0.000    0.000 array_exprs.py:1(<module>)
       25    0.000    0.000    0.000    0.000 abstract.py:474(__init__)
      445    0.000    0.000    0.000    0.000 base.py:806(get_dummy_type)
        1    0.000    0.000    0.000    0.000 widgets.py:1949(Cursor)
        1    0.000    0.000    0.000    0.000 builtins.py:285(BitwiseShiftOperation)
        1    0.000    0.000    0.000    0.000 pylowering.py:1(<module>)
        7    0.000    0.000    0.000    0.000 byteflow.py:1319(op_BUILD_LIST)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      600    0.000    0.000    0.000    0.000 registry.py:10(__init__)
      524    0.000    0.000    0.000    0.000 byteflow.py:76(__init__)
      239    0.000    0.000    0.000    0.000 ffi.py:178(argtypes)
       78    0.000    0.000    0.000    0.000 util.py:108(get)
        1    0.000    0.000    0.000    0.000 widgets.py:3056(ToolHandles)
       79    0.000    0.000    0.000    0.000 weakref.py:133(__getitem__)
        1    0.000    0.000    0.000    0.000 compiler.py:43(Flags)
        1    0.000    0.000    0.000    0.000 tz.py:386(tzfile)
      138    0.000    0.000    0.000    0.000 npytypes.py:463(mangling_args)
      549    0.000    0.000    0.000    0.000 byteflow.py:2023(blocks)
       74    0.000    0.000    0.000    0.000 utils.py:268(pop)
        2    0.000    0.000    0.000    0.000 cgutils.py:406(insert_pure_function)
        2    0.000    0.000    0.000    0.000 numbers.py:842(real_lt_impl)
        1    0.000    0.000    0.000    0.000 numbers.py:598(_implement_bitwise_operators)
        1    0.000    0.000    0.000    0.000 table.py:37(Cell)
        1    0.000    0.000    0.000    0.000 core.py:134(Diagnostics)
       33    0.000    0.000    0.000    0.000 results.py:200(__setitem__)
      194    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        6    0.000    0.000    0.000    0.000 pathlib.py:835(stat)
       49    0.000    0.000    0.000    0.000 typing.py:1560(<genexpr>)
        1    0.000    0.000    0.000    0.000 targets.py:219(create_target_machine)
        1    0.000    0.000    0.000    0.000 ir.py:371(Expr)
      480    0.000    0.000    0.000    0.000 untyped_passes.py:26(fallback_context)
      103    0.000    0.000    0.000    0.000 codegen.py:1040(resolve)
        1    0.000    0.000    0.000    0.000 packer.py:1(<module>)
      228    0.000    0.000    0.000    0.000 {method 'co_lines' of 'code' objects}
      321    0.000    0.000    0.000    0.000 {method 'clear' of 'list' objects}
        1    0.000    0.000    0.000    0.000 dufunc.py:79(DUFunc)
        7    0.000    0.000    0.000    0.000 models.py:197(as_data)
        1    0.000    0.000    0.000    0.000 mergesort.py:1(<module>)
      388    0.000    0.000    0.000    0.000 array_analysis.py:1103(get_equiv_set)
        6    0.000    0.000    0.000    0.000 _common.py:13(tzname_in_python2)
       34    0.000    0.000    0.000    0.000 ipaddress.py:1631(_make_netmask)
       48    0.000    0.000    0.000    0.000 dispatcher.py:754(_callback_add_compiler_timer)
       32    0.000    0.000    0.000    0.000 array_analysis.py:2316(_analyze_op_call_numpy_empty)
        1    0.000    0.000    0.000    0.000 arrayobj.py:6015(_np_vstack)
       50    0.000    0.000    0.000    0.000 typeinfer.py:555(_is_array_not_precise)
       62    0.000    0.000    0.000    0.000 functools.py:970(__set_name__)
        3    0.000    0.000    0.000    0.000 functions.py:570(get_impl_key)
        1    0.000    0.000    0.000    0.000 static_getitem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:27(Patch)
       28    0.000    0.000    0.000    0.000 pathlib.py:618(stem)
        1    0.000    0.000    0.000    0.000 randomimpl.py:241(random_impl0)
      316    0.000    0.000    0.000    0.000 bytecode.py:89(is_jump)
        1    0.000    0.000    0.000    0.000 asnumbatype.py:1(<module>)
      358    0.000    0.000    0.000    0.000 array_analysis.py:2046(<genexpr>)
      222    0.000    0.000    0.000    0.000 transforms.py:1335(<genexpr>)
        7    0.000    0.000    0.000    0.000 compiler_lock.py:31(__call__)
      585    0.000    0.000    0.000    0.000 models.py:350(get_nrt_meminfo)
      122    0.000    0.000    0.000    0.000 analysis.py:375(Unknown)
        1    0.000    0.000    0.000    0.000 parfor.py:2480(find_indexed_arrays)
       34    0.000    0.000    0.000    0.000 values.py:895(add)
        7    0.000    0.000    0.000    0.000 npydecl.py:444(parse_shape)
       68    0.000    0.000    0.000    0.000 inspect.py:2154(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 __init__.py:582(get_data_path)
        1    0.000    0.000    0.000    0.000 numbers.py:830(real_power_impl)
       48    0.000    0.000    0.000    0.000 lapack.py:864(backtickrepl)
       66    0.000    0.000    0.000    0.000 byteflow.py:1653(__eq__)
        1    0.000    0.000    0.000    0.000 _csc.py:1(<module>)
      403    0.000    0.000    0.000    0.000 inspect.py:742(getmro)
      284    0.000    0.000    0.000    0.000 templates.py:1018(__init__)
        1    0.000    0.000    0.000    0.000 setobj.py:372(SetInstance)
        1    0.000    0.000    0.000    0.000 stencilparfor.py:1(<module>)
       24    0.000    0.000    0.000    0.000 imputils.py:450(force_error_model)
       12    0.000    0.000    0.000    0.000 npytypes.py:287(__init__)
       16    0.000    0.000    0.000    0.000 controlflow.py:257(exit_points)
        1    0.000    0.000    0.000    0.000 generators.py:1(<module>)
      225    0.000    0.000    0.000    0.000 <frozen _collections_abc>:845(__init__)
        1    0.000    0.000    0.000    0.000 linalg.py:492(inv)
        8    0.000    0.000    0.000    0.000 plyparser.py:116(_create_param_rules)
       60    0.000    0.000    0.000    0.000 transforms.py:725(_eliminate_nested_withs)
        1    0.000    0.000    0.000    0.000 literal.py:1(<module>)
      101    0.000    0.000    0.000    0.000 cloudpickle.py:209(_whichmodule)
       19    0.000    0.000    0.000    0.000 __init__.py:132(check_shape)
      200    0.000    0.000    0.000    0.000 models.py:34(__init__)
        2    0.000    0.000    0.000    0.000 inline_closurecall.py:849(_replace_returns)
       21    0.000    0.000    0.000    0.000 mathimpl.py:139(unary_math_extern)
        1    0.000    0.000    0.000    0.000 inspect.py:1352(getfullargspec)
       45    0.000    0.000    0.000    0.000 typing.py:307(_unpack_args)
        2    0.000    0.000    0.000    0.000 __init__.py:132(__getattr__)
        1    0.000    0.000    0.000    0.000 _parser.py:569(__init__)
        1    0.000    0.000    0.000    0.000 callwrapper.py:74(_GilManager)
        2    0.000    0.000    0.000    0.000 models.py:1200(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
      222    0.000    0.000    0.000    0.000 patches.py:2264(<genexpr>)
        2    0.000    0.000    0.000    0.000 targets.py:80(get_host_cpu_name)
        6    0.000    0.000    0.000    0.000 core.py:4879(__init__)
      154    0.000    0.000    0.000    0.000 containers.py:282(__iter__)
       22    0.000    0.000    0.000    0.000 core.py:959(reset_cache)
       18    0.000    0.000    0.000    0.000 analysis.py:378(resolve_input_arg_const)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        1    0.000    0.000    0.000    0.000 transforms.py:2338(CompositeGenericTransform)
       64    0.000    0.000    0.000    0.000 npydecl.py:688(generic)
       29    0.000    0.000    0.000    0.000 cbook.py:1337(_to_unmasked_float_array)
        2    0.000    0.000    0.000    0.000 npyimpl.py:622(numpy_dtype)
      134    0.000    0.000    0.000    0.000 registry.py:32(typing_context)
       20    0.000    0.000    0.000    0.000 numpy_support.py:232(select_array_wrapper)
        8    0.000    0.000    0.000    0.000 core.py:5716(<genexpr>)
        7    0.000    0.000    0.000    0.000 __init__.py:695(mtime)
      359    0.000    0.000    0.000    0.000 codegen.py:1143(target_data)
        1    0.000    0.000    0.000    0.000 _docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 abc.py:62(Traversable)
        1    0.000    0.000    0.000    0.000 linalg.py:162(numba_ez_cgeev)
      117    0.000    0.000    0.000    0.000 parfor_lowering.py:722(<genexpr>)
        2    0.000    0.000    0.000    0.000 pathlib.py:164(select_from)
        1    0.000    0.000    0.000    0.000 OptNumbPar.py:34(initdat)
       18    0.000    0.000    0.000    0.000 cycler.py:135(__init__)
        1    0.000    0.000    0.000    0.000 _parser.py:294(__init__)
       33    0.000    0.000    0.000    0.000 ir_utils.py:1896(index_var_of_get_setitem)
        1    0.000    0.000    0.000    0.000 emitter.py:1(<module>)
        3    0.000    0.000    0.000    0.000 randomimpl.py:94(get_has_gauss_ptr)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
       80    0.000    0.000    0.000    0.000 ir_utils.py:1928(is_namedtuple_class)
       64    0.000    0.000    0.000    0.000 listdecl.py:129(generic)
       12    0.000    0.000    0.000    0.000 cgutils.py:249(_cast_member_from_value)
        1    0.000    0.000    0.000    0.000 listobject.py:76(ListStatus)
       19    0.000    0.000    0.000    0.000 path.py:202(_update_values)
       25    0.000    0.000    0.000    0.000 npytypes.py:533(__init__)
        2    0.000    0.000    0.000    0.000 base.py:404(get_external_function_type)
       14    0.000    0.000    0.000    0.000 ir.py:405(inplace_binop)
        1    0.000    0.000    0.000    0.000 slicing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ffi.py:161(_lib_fn_wrapper)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
       14    0.000    0.000    0.000    0.000 parfor_lowering.py:746(wrap_loop_body)
        2    0.000    0.000    0.000    0.000 core.py:528(set_results_name)
       17    0.000    0.000    0.000    0.000 models.py:357(__init__)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
