OptimisedNumPy.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.315, Time: 2.556624 s
         4043099 function calls (4027760 primitive calls) in 3.129 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 {method 'accumulate' of 'numpy.ufunc' objects}
        6    0.000    0.000    0.000    0.000 core.py:5711(<lambda>)
        4    0.000    0.000    0.000    0.000 colors.py:1697(Norm)
        1    0.000    0.000    0.000    0.000 patches.py:1922(Arc)
      131    0.000    0.000    0.000    0.000 core.py:1711(set_whitespace_chars)
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
      480    0.000    0.000    0.000    0.000 typing.py:781(<genexpr>)
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
      102    0.000    0.000    0.000    0.000 exceptions.py:24(__init__)
        2    0.000    0.000    0.000    0.000 random.py:126(__init__)
      211    0.000    0.000    0.000    0.000 {method 'values' of 'mappingproxy' objects}
      156    0.000    0.000    0.000    0.000 core.py:1924(__hash__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1339(LocationEvent)
        1    0.000    0.000    0.000    0.000 backend_bases.py:153(RendererBase)
        2    0.000    0.000    0.000    0.000 types.py:66(new_class)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 win.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _globals.py:65(_CopyMode)
       28    0.000    0.000    0.000    0.000 rcsetup.py:462(_validate_linestyle)
        1    0.000    0.000    0.000    0.000 core.py:198(update_user_library)
        1    0.000    0.000    0.000    0.000 pathlib.py:628(with_name)
        2    0.000    0.000    0.000    0.000 rcsetup.py:441(_validate_papersize)
        8    0.000    0.000    0.000    0.000 pathlib.py:719(__truediv__)
       55    0.000    0.000    0.000    0.000 ipaddress.py:156(_split_optional_netmask)
        1    0.000    0.000    0.000    0.000 _enums.py:119(CapStyle)
        1    0.000    0.000    0.000    0.000 typing.py:1282(__ror__)
        1    0.000    0.000    0.000    0.000 transforms.py:1763(AffineBase)
       28    0.000    0.000    0.000    0.000 enum.py:383(__init__)
        1    0.000    0.000    0.000    0.000 testing.py:15(pyparsing_test)
       21    0.000    0.000    0.000    0.000 _parser.py:274(getuntil)
        1    0.000    0.000    0.000    0.000 patches.py:2698(_Base)
        1    0.000    0.000    0.000    0.000 calendar.py:75(Day)
        2    0.000    0.000    0.000    0.000 {built-in method posix.access}
        1    0.000    0.000    0.000    0.000 core.py:4757(_MultipleMatch)
        1    0.000    0.000    0.000    0.000 results.py:27(ParseResults)
       17    0.000    0.000    0.000    0.000 rcsetup.py:273(validate_color_or_auto)
        1    0.000    0.000    0.000    0.000 _cm.py:1(<module>)
      344    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:653(has_location)
      294    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
      172    0.000    0.000    0.000    0.000 <frozen _collections_abc>:868(__iter__)
       15    0.000    0.000    0.000    0.000 copyreg.py:107(_slotnames)
        1    0.000    0.000    0.000    0.000 spines.py:14(Spine)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _trifinder.py:1(<module>)
      201    0.000    0.000    0.000    0.000 rcsetup.py:59(func)
       38    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        1    0.000    0.000    0.000    0.000 patches.py:1314(FancyArrow)
        1    0.000    0.000    0.000    0.000 polar.py:18(PolarTransform)
        2    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
        8    0.000    0.000    0.000    0.000 pathlib.py:711(joinpath)
       29    0.000    0.000    0.000    0.000 pathlib.py:583(name)
       54    0.000    0.000    0.000    0.000 core.py:2345(parseImpl)
      296    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1573(<genexpr>)
       47    0.000    0.000    0.000    0.000 rcsetup.py:357(validate_fontsize)
        1    0.000    0.000    0.000    0.000 _dtype_like.py:65(_DTypeDictBase)
       12    0.000    0.000    0.000    0.000 __init__.py:264(get_aliased_and_aliases)
       21    0.000    0.000    0.000    0.000 ipaddress.py:1161(_make_netmask)
       11    0.000    0.000    0.000    0.000 __init__.py:64(check_isinstance)
        2    0.000    0.000    0.000    0.000 core.py:2978(__array_finalize__)
      436    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        3    0.000    0.000    0.000    0.000 core.py:1613(__invert__)
        1    0.000    0.000    0.000    0.000 quiver.py:870(Barbs)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
      102    0.000    0.000    0.000    0.000 typing.py:1311(<genexpr>)
        3    0.000    0.000    0.000    0.000 __init__.py:36(__deprecate_private_class)
       21    0.000    0.000    0.000    0.000 __init__.py:213(__getattr__)
        1    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 Image.py:163(Resampling)
        1    0.000    0.000    0.000    0.000 scale.py:201(LogTransform)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1401(MouseButton)
       46    0.000    0.000    0.000    0.000 ipaddress.py:1755(_parse_hextet)
      102    0.000    0.000    0.000    0.000 {method 'transpose' of 'numpy.ndarray' objects}
        7    0.000    0.000    0.000    0.000 _parser.py:309(_convert)
      344    0.000    0.000    0.000    0.000 enum.py:820(<genexpr>)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
      190    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       88    0.000    0.000    0.000    0.000 six.py:146(__init__)
        7    0.000    0.000    0.000    0.000 core.py:3399(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:249(AitoffTransform)
      107    0.000    0.000    0.000    0.000 linalg.py:140(isComplexType)
      183    0.000    0.000    0.000    0.000 typing.py:1616(_value_and_type_iter)
        1    0.000    0.000    0.000    0.000 rrule.py:1307(rruleset)
       44    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        1    0.000    0.000    0.000    0.000 ExifTags.py:344(Interop)
       57    0.000    0.000    0.000    0.000 inspect.py:2528(<lambda>)
       32    0.000    0.000    0.000    0.000 warnings.py:484(__enter__)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2789(_Mode)
        7    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        7    0.000    0.000    0.000    0.000 _legacy.py:15(deprecated)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 dates.py:208(__getattr__)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x10401e980}
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6754(refer_to_array_attribute)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1823(_MathStyle)
      294    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
       44    0.000    0.000    0.000    0.000 core.py:1844(set_name)
        1    0.000    0.000    0.000    0.000 core.py:3596(ParseExpression)
       63    0.000    0.000    0.000    0.000 inspect.py:304(ismethoddescriptor)
       27    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
        3    0.000    0.000    0.000    0.000 core.py:4739(__init__)
        1    0.000    0.000    0.000    0.000 geo.py:297(HammerTransform)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:1814(Affine2DBase)
        1    0.000    0.000    0.000    0.000 ExifTags.py:352(IFD)
       33    0.000    0.000    0.000    0.000 contextlib.py:104(__init__)
       49    0.000    0.000    0.000    0.000 pathlib.py:1164(__new__)
        1    0.000    0.000    0.000    0.000 util.py:12(__config_flags)
        1    0.000    0.000    0.000    0.000 geo.py:416(LambertTransform)
       81    0.000    0.000    0.000    0.000 pathlib.py:569(_tail)
      306    0.000    0.000    0.000    0.000 stride_tricks.py:345(<genexpr>)
        1    0.000    0.000    0.000    0.000 geo.py:344(MollweideTransform)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
        1    0.000    0.000    0.000    0.000 backend_bases.py:763(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 _shape.py:1(<module>)
       10    0.000    0.000    0.000    0.000 core.py:4430(_generateDefaultName)
      204    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
        4    0.000    0.000    0.000    0.000 pathlib.py:420(_from_parsed_parts)
      344    0.000    0.000    0.000    0.000 enum.py:1292(value)
        4    0.000    0.000    0.000    0.000 deprecation.py:139(finalize)
       86    0.000    0.000    0.000    0.000 {method 'astype' of 'numpy.ndarray' objects}
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 patches.py:1693(Annulus)
       18    0.000    0.000    0.000    0.000 cycler.py:52(_process_keys)
       15    0.000    0.000    0.000    0.000 dataclasses.py:701(_is_type)
        2    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        1    0.000    0.000    0.000    0.000 patches.py:670(Rectangle)
        1    0.000    0.000    0.000    0.000 Image.py:154(Transform)
        1    0.000    0.000    0.000    0.000 _layoutgrid.py:1(<module>)
      334    0.000    0.000    0.000    0.000 enum.py:1287(name)
        1    0.000    0.000    0.000    0.000 polar.py:188(InvertedPolarTransform)
       11    0.000    0.000    0.000    0.000 version.py:523(_cmpkey)
        1    0.000    0.000    0.000    0.000 pathlib.py:1059(_scandir)
        1    0.000    0.000    0.000    0.000 linalg.py:97(_determine_error_states)
      138    0.000    0.000    0.000    0.000 cycler.py:239(__iter__)
       32    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 core.py:1032(enable_packrat)
       16    0.000    0.000    0.000    0.000 core.py:2820(parseImpl)
        6    0.000    0.000    0.000    0.000 deprecation.py:506(suppress_matplotlib_deprecation_warning)
        1    0.000    0.000    0.000    0.000 transforms.py:2177(BlendedGenericTransform)
        1    0.000    0.000    0.000    0.000 patches.py:964(StepPatch)
       61    0.000    0.000    0.000    0.000 {built-in method builtins.print}
       34    0.000    0.000    0.000    0.000 traceback.py:299(__getitem__)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
       32    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        1    0.000    0.000    0.000    0.000 scale.py:243(InvertedLogTransform)
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
        2    0.000    0.000    0.000    0.000 typing.py:2205(get_type_hints)
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        4    0.000    0.000    0.000    0.000 core.py:5451(__init__)
        8    0.000    0.000    0.000    0.000 <frozen _collections_abc>:811(__contains__)
        1    0.000    0.000    0.000    0.000 geo.py:272(InvertedAitoffTransform)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        1    0.000    0.000    0.000    0.000 patches.py:610(Shadow)
        2    0.000    0.000    0.000    0.000 __init__.py:188(caching_module_getattr)
        1    0.000    0.000    0.000    0.000 core.py:2890(Regex)
       12    0.000    0.000    0.000    0.000 core.py:287(wrapper)
        1    0.000    0.000    0.000    0.000 __init__.py:265(_reset_cache)
       32    0.000    0.000    0.000    0.000 warnings.py:505(__exit__)
      294    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
       65    0.000    0.000    0.000    0.000 deprecation.py:99(deprecated)
       10    0.000    0.000    0.000    0.000 enum.py:1404(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 Image.py:182(Dither)
        4    0.000    0.000    0.000    0.000 inspect.py:3102(_hash_basis)
        1    0.000    0.000    0.000    0.000 _tritools.py:1(<module>)
       25    0.000    0.000    0.000    0.000 <frozen os>:791(encode)
        1    0.000    0.000    0.000    0.000 scale.py:348(SymmetricalLogTransform)
        1    0.000    0.000    0.000    0.000 geo.py:386(InvertedMollweideTransform)
        1    0.000    0.000    0.000    0.000 geo.py:316(InvertedHammerTransform)
       47    0.000    0.000    0.000    0.000 {built-in method numpy.empty}
       49    0.000    0.000    0.000    0.000 core.py:2333(_generateDefaultName)
       37    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
      104    0.000    0.000    0.000    0.000 {method 'ravel' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 core.py:3127(view)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 text.py:80(Text)
        7    0.000    0.000    0.000    0.000 <frozen _collections_abc>:804(get)
        1    0.000    0.000    0.000    0.000 geo.py:456(InvertedLambertTransform)
        1    0.000    0.000    0.000    0.000 patches.py:1513(Ellipse)
        6    0.000    0.000    0.000    0.000 __init__.py:1517(debug)
        1    0.000    0.000    0.000    0.000 PngImagePlugin.py:99(Disposal)
        1    0.000    0.000    0.000    0.000 scale.py:381(InvertedSymmetricalLogTransform)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        6    0.000    0.000    0.000    0.000 _compiler.py:391(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 numerictypes.py:589(_register_types)
        1    0.000    0.000    0.000    0.000 Image.py:195(Quantize)
        1    0.000    0.000    0.000    0.000 scale.py:583(LogitTransform)
        1    0.000    0.000    0.000    0.000 scale.py:464(AsinhTransform)
       82    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
       31    0.000    0.000    0.000    0.000 numeric.py:1855(isscalar)
        1    0.000    0.000    0.000    0.000 unicode.py:75(nums)
        1    0.000    0.000    0.000    0.000 _parser.py:1371(_tzparser)
        1    0.000    0.000    0.000    0.000 scale.py:483(InvertedAsinhTransform)
        2    0.000    0.000    0.000    0.000 contextlib.py:77(__call__)
        5    0.000    0.000    0.000    0.000 typing.py:2131(runtime_checkable)
      102    0.000    0.000    0.000    0.000 stride_tricks.py:25(_maybe_view_as_subclass)
